7.8218363286,4.9170934687,6.4530659555,-7.2380660821,2.0630217188,3.0108686651,3.9070223945,-7.9765123584,-3.1410693436,-4.0046219126,-3.7164744219,-6.8376070429,-2.4289075725,0.8359673736,-1.187268783,7.6972976807,4.1731155657,-3.4158805921
-8.3758087849,2.9427209358,-7.525063206,0.5286398009,-11.0303913147,-3.4189512696,6.77150927,4.3490964454,8.1820841895,0.952069465,9.5027405479,-1.4718854793,-7.7661232233,-7.3366156252,0.8246308297,-9.9041972858,6.3752387868,-1.885862117
9.1792624063,-2.698325513,-3.4422451614,6.9851243885,5.6336014637,-2.8822380695,-8.9229424027,7.1384041455,-2.4354205886,-6.9697678766,-5.5010666892,-6.83911892,-3.5461494709,3.2210049694,6.7013778006,1.3610694391,-9.0118265159,2.5483635489
-4.8379748429,-5.3465601176,-7.5460285314,-4.7036628268,2.3141395038,4.4963780938,2.264944398,-4.706910929,-8.5549649684,6.7799737778,-3.2693033613,7.6593240461,9.5559833292,1.8250855043,-12.6263223484,-0.2257033918,0.7411274659,-1.0703415365
